ID;Fail;Total (ms);Filtering (ms);Timeout;Restarts;Restarting (ms);Query;In;Candidates;Out
1;success;194;183;false;0;0;CONSTRUCT { :a2 a :C8 . ?v3 :p4 ?v1 . ?v7 :p3 ?v1 . ?v9 a :C12 . ?v3 a :C18 . ?v7 a :C16 . ?v3 a :C14 . ?v5 :p1 ?v8 . ?v2 a :C13 . ?v6 a :C15 } WHERE { ?v6 :p1 ?v7 . ?v9 a :C10 . ?v5 a :C6 . ?v1 :p1 ?v2 . ?v8 a :C9 . ?v6 :p2 ?v3 . ?v3 a :C3 . ?v1 a :C7 . ?v4 a :C5 . ?v1 a :C2 };:C6 ⊑ ∃-:p3.:C18,:C7 ⊑ :C9,∃:p1.⊤ ⊑ ∃:p1.:C3,:C14 ⊑ :C7,:C16 ⊑ :C15,∃:p1.⊤ ⊑ ∃-:p3.:C9,∃-:p2.⊤ ⊑ :C3,∃:p3.⊤ ⊑ ∃:p4.:C16,:C3 ⊑ :C18,:C10 ⊑ :C3,∃-:p1.⊤ ⊑ ∀:p4.:C15,:C18 ⊑ ∃:p2.:C10,∃:p3.⊤ ⊑ :C8;774;∃-:p3٭٭.⊤ ⊑ ∃-:p3٭٭.:C16٭٭,∃-:p3٭٭.⊤ ⊑ ∃-:p4٭٭.:C14٭٭,∃:p1٭٭.⊤ ⊑ ∀-:p3٭٭.:C16٭٭,∃:p3٭٭.⊤ ⊑ :C16٭٭,:C18٭٭ ⊑ :C14٭٭,∃:p4٭٭.⊤ ⊑ :C14٭٭,∃:p4٭٭.⊤ ⊑ ∀-:p4٭٭.:C18٭٭,∃:p4٭٭.⊤ ⊑ ∀-:p3٭٭.:C16٭٭,∃:p1٭٭.⊤ ⊑ ∀-:p4٭٭.:C14٭٭,∃-:p4٭٭.⊤ ⊑ ∃-:p4٭٭.:C14٭٭,∃:p3٭٭.⊤ ⊑ ∀-:p4٭٭.:C14٭٭,∃:p4٭٭.⊤ ⊑ :C18٭٭,∃-:p4٭٭.⊤ ⊑ ∃-:p4٭٭.:C18٭٭,∃:p3٭٭.⊤ ⊑ ∀-:p3٭٭.:C16٭٭,∃-:p4٭٭.⊤ ⊑ ∃-:p3٭٭.:C16٭٭,∃:p4٭٭.⊤ ⊑ ∀-:p4٭٭.:C14٭٭,∃:p1٭٭.⊤ ⊑ ∀-:p4٭٭.:C18٭٭,∃-:p3٭٭.⊤ ⊑ ∃-:p4٭٭.:C18٭٭,∃:p3٭٭.⊤ ⊑ ∀-:p4٭٭.:C18٭٭,:C14٭٭ ⊑ :C18٭٭
2;success;1417;1396;false;0;0;CONSTRUCT { ?v12 :p7 ?v11 . ?v9 a :C7 . ?v9 a :C8 . ?v1 :p6 ?v11 . ?v4 :p5 ?v9 . ?v10 a :C11 . ?v11 a :C7 . ?v8 :p3 ?v7 . ?v10 :p1 ?v9 . ?v14 a :C10 . ?v4 :p4 ?v5 . ?v9 a :C9 . ?v2 :p8 ?v4 } WHERE { ?v1 a :C1 . ?v1 :p1 ?v3 . ?v2 a :C2 . ?v12 :p4 ?v13 . ?v9 a :C3 . ?v11 a :C5 . ?v6 :p3 ?v4 . ?v14 a :C6 . :a1 a :C1 . ?v10 a :C4 . ?v7 :p3 ?v8 . ?v4 :p2 ?v5 };:C9 ⊑ :C3,∃:p3.⊤ ⊑ ∃:p3.:C6,:C1 ⊑ :C3,∃-:p8.⊤ ⊑ ∃-:p2.:C5,:C6 ⊑ :C4,∃-:p1.⊤ ⊑ ∃-:p3.:C3,:C1 ⊑ ∃:p8.:C7,:C9 ⊑ :C10,∃:p8.⊤ ⊑ ∃-:p7.:C3,:C5 ⊑ ∃-:p4.:C11;2008;:C8٭٭ ⊑ :C9٭٭,∃-:p8٭٭.⊤ ⊑ ∀:p1٭٭.:C8٭٭,∃:p7٭٭.⊤ ⊑ ∀-:p6٭٭.:C7٭٭,∃:p6٭٭.⊤ ⊑ ∃-:p1٭٭.:C11٭٭,∃-:p4٭٭.⊤ ⊑ ∀:p5٭٭.:C9٭٭,∃:p5٭٭.⊤ ⊑ ∀-:p6٭٭.:C7٭٭,∃-:p6٭٭.⊤ ⊑ ∀:p5٭٭.:C9٭٭,∃-:p7٭٭.⊤ ⊑ ∃-:p6٭٭.:C8٭٭,∃-:p1٭٭.⊤ ⊑ ∃-:p1٭٭.:C11٭٭,∃:p5٭٭.⊤ ⊑ ∃:p5٭٭.:C7٭٭,∃-:p5٭٭.⊤ ⊑ :C8٭٭,∃-:p5٭٭.⊤ ⊑ ∀:p5٭٭.:C8٭٭,∃-:p6٭٭.⊤ ⊑ ∀:p5٭٭.:C7٭٭,∃-:p1٭٭.⊤ ⊑ ∀:p6٭٭.:C7٭٭,∃:p4٭٭.⊤ ⊑ ∀-:p6٭٭.:C7٭٭,∃:p1٭٭.⊤ ⊑ ∃:p1٭٭.:C7٭٭,∃-:p4٭٭.⊤ ⊑ ∀:p5٭٭.:C7٭٭,∃-:p1٭٭.⊤ ⊑ :C7٭٭,∃-:p6٭٭.⊤ ⊑ ∀:p1٭٭.:C9٭٭,∃:p5٭٭.⊤ ⊑ ∀-:p6٭٭.:C8٭٭,∃-:p1٭٭.⊤ ⊑ :C8٭٭,∃-:p3٭٭.⊤ ⊑ ∀:p5٭٭.:C7٭٭,∃:p7٭٭.⊤ ⊑ ∃:p7٭٭.:C7٭٭,:C9٭٭ ⊑ :C7٭٭,:C10٭٭ ⊑ :C11٭٭,:C11٭٭ ⊑ ∃:p1٭٭.:C8٭٭,∃-:p3٭٭.⊤ ⊑ ∀:p1٭٭.:C8٭٭,∃-:p5٭٭.⊤ ⊑ :C9٭٭,∃:p4٭٭.⊤ ⊑ ∀-:p6٭٭.:C9٭٭,∃-:p8٭٭.⊤ ⊑ ∀:p1٭٭.:C7٭٭,∃-:p5٭٭.⊤ ⊑ ∀:p6٭٭.:C7٭٭,∃-:p3٭٭.⊤ ⊑ ∀:p6٭٭.:C7٭٭,∃-:p7٭٭.⊤ ⊑ ∀:p5٭٭.:C7٭٭,∃-:p5٭٭.⊤ ⊑ ∀:p5٭٭.:C7٭٭,:C10٭٭ ⊑ ∃:p1٭٭.:C7٭٭,∃-:p7٭٭.⊤ ⊑ ∃-:p6٭٭.:C9٭٭,∃-:p6٭٭.⊤ ⊑ ∃-:p6٭٭.:C8٭٭,∃:p1٭٭.⊤ ⊑ ∀-:p6٭٭.:C7٭٭,∃-:p8٭٭.⊤ ⊑ ∃:p5٭٭.:C7٭٭,:C9٭٭ ⊑ :C8٭٭,∃-:p3٭٭.⊤ ⊑ ∀:p1٭٭.:C9٭٭,∃-:p7٭٭.⊤ ⊑ ∀:p6٭٭.:C7٭٭,∃:p8٭٭.⊤ ⊑ ∀-:p1٭٭.:C11٭٭,∃-:p8٭٭.⊤ ⊑ ∀:p5٭٭.:C7٭٭,∃-:p1٭٭.⊤ ⊑ ∀:p1٭٭.:C9٭٭,∃-:p1٭٭.⊤ ⊑ ∀:p5٭٭.:C7٭٭,∃:p1٭٭.⊤ ⊑ ∀-:p1٭٭.:C11٭٭,∃-:p8٭٭.⊤ ⊑ ∃:p5٭٭.:C8٭٭,∃-:p6٭٭.⊤ ⊑ :C7٭٭,∃-:p4٭٭.⊤ ⊑ ∀:p1٭٭.:C8٭٭,∃:p8٭٭.⊤ ⊑ ∀-:p6٭٭.:C9٭٭,:C10٭٭ ⊑ ∃:p1٭٭.:C8٭٭,∃-:p7٭٭.⊤ ⊑ ∀:p1٭٭.:C8٭٭,∃:p3٭٭.⊤ ⊑ ∀-:p1٭٭.:C11٭٭,∃-:p8٭٭.⊤ ⊑ ∀:p5٭٭.:C8٭٭,∃:p6٭٭.⊤ ⊑ ∀-:p6٭٭.:C8٭٭,∃-:p4٭٭.⊤ ⊑ ∀:p5٭٭.:C8٭٭,∃-:p7٭٭.⊤ ⊑ ∀:p1٭٭.:C7٭٭,∃:p4٭٭.⊤ ⊑ ∀-:p6٭٭.:C8٭٭,∃-:p5٭٭.⊤ ⊑ :C7٭٭,∃:p6٭٭.⊤ ⊑ ∀-:p6٭٭.:C7٭٭,∃-:p8٭٭.⊤ ⊑ ∀:p5٭٭.:C9٭٭,∃-:p4٭٭.⊤ ⊑ ∀:p1٭٭.:C7٭٭,∃-:p6٭٭.⊤ ⊑ ∀:p7٭٭.:C7٭٭,:C8٭٭ ⊑ ∃-:p1٭٭.:C11٭٭,∃-:p3٭٭.⊤ ⊑ ∀:p5٭٭.:C8٭٭,:C10٭٭ ⊑ ∃:p1٭٭.:C9٭٭,∃:p5٭٭.⊤ ⊑ ∃:p5٭٭.:C8٭٭,∃-:p4٭٭.⊤ ⊑ ∀:p7٭٭.:C7٭٭,∃-:p1٭٭.⊤ ⊑ ∀:p5٭٭.:C9٭٭,∃-:p3٭٭.⊤ ⊑ ∀:p5٭٭.:C9٭٭,∃-:p8٭٭.⊤ ⊑ ∀:p7٭٭.:C7٭٭,:C9٭٭ ⊑ ∃-:p1٭٭.:C11٭٭,∃:p3٭٭.⊤ ⊑ ∀-:p6٭٭.:C7٭٭,∃-:p6٭٭.⊤ ⊑ ∀:p5٭٭.:C8٭٭,∃-:p1٭٭.⊤ ⊑ ∀:p7٭٭.:C7٭٭,∃-:p7٭٭.⊤ ⊑ ∀:p5٭٭.:C9٭٭,:C11٭٭ ⊑ ∃:p1٭٭.:C7٭٭,∃-:p8٭٭.⊤ ⊑ ∀:p6٭٭.:C7٭٭,∃:p6٭٭.⊤ ⊑ :C8٭٭,∃-:p5٭٭.⊤ ⊑ ∀:p1٭٭.:C8٭٭,∃:p5٭٭.⊤ ⊑ ∃:p5٭٭.:C9٭٭,∃:p6٭٭.⊤ ⊑ ∃:p6٭٭.:C7٭٭,∃-:p8٭٭.⊤ ⊑ ∀:p1٭٭.:C9٭٭,∃:p8٭٭.⊤ ⊑ ∀-:p6٭٭.:C8٭٭,∃:p1٭٭.⊤ ⊑ ∀-:p6٭٭.:C8٭٭,∃:p7٭٭.⊤ ⊑ ∀-:p6٭٭.:C9٭٭,∃-:p6٭٭.⊤ ⊑ ∃-:p6٭٭.:C9٭٭,∃-:p6٭٭.⊤ ⊑ ∀:p1٭٭.:C8٭٭,∃:p6٭٭.⊤ ⊑ :C9٭٭,∃:p1٭٭.⊤ ⊑ ∃:p1٭٭.:C9٭٭,∃-:p5٭٭.⊤ ⊑ ∀:p7٭٭.:C7٭٭,∃:p6٭٭.⊤ ⊑ :C7٭٭,∃:p3٭٭.⊤ ⊑ ∀-:p6٭٭.:C8٭٭,∃:p1٭٭.⊤ ⊑ ∃:p1٭٭.:C8٭٭,:C8٭٭ ⊑ :C7٭٭,∃-:p7٭٭.⊤ ⊑ ∀:p7٭٭.:C7٭٭,∃-:p1٭٭.⊤ ⊑ :C9٭٭,∃-:p8٭٭.⊤ ⊑ ∃:p5٭٭.:C9٭٭,∃-:p4٭٭.⊤ ⊑ ∀:p6٭٭.:C7٭٭,∃-:p7٭٭.⊤ ⊑ ∃-:p6٭٭.:C7٭٭,∃-:p6٭٭.⊤ ⊑ ∀:p6٭٭.:C7٭٭,∃:p6٭٭.⊤ ⊑ ∀-:p6٭٭.:C9٭٭,∃-:p7٭٭.⊤ ⊑ :C7٭٭,∃-:p5٭٭.⊤ ⊑ ∀:p1٭٭.:C7٭٭,:C11٭٭ ⊑ ∃:p1٭٭.:C9٭٭,∃-:p6٭٭.⊤ ⊑ ∃-:p6٭٭.:C7٭٭,∃-:p3٭٭.⊤ ⊑ ∀:p7٭٭.:C7٭٭,∃:p1٭٭.⊤ ⊑ :C11٭٭,∃-:p5٭٭.⊤ ⊑ ∃-:p1٭٭.:C11٭٭,∃:p3٭٭.⊤ ⊑ ∀-:p6٭٭.:C9٭٭,∃-:p1٭٭.⊤ ⊑ ∀:p1٭٭.:C8٭٭,∃:p4٭٭.⊤ ⊑ ∀-:p1٭٭.:C11٭٭,∃:p6٭٭.⊤ ⊑ ∀-:p1٭٭.:C11٭٭,∃:p7٭٭.⊤ ⊑ ∀-:p6٭٭.:C8٭٭,∃-:p7٭٭.⊤ ⊑ ∀:p5٭٭.:C8٭٭,∃:p5٭٭.⊤ ⊑ ∀-:p1٭٭.:C11٭٭,∃-:p7٭٭.⊤ ⊑ ∀:p1٭٭.:C9٭٭,∃:p4٭٭.⊤ ⊑ ∃:p5٭٭.:C7٭٭,∃:p8٭٭.⊤ ⊑ ∀-:p6٭٭.:C7٭٭,∃-:p6٭٭.⊤ ⊑ ∀:p1٭٭.:C7٭٭,∃:p4٭٭.⊤ ⊑ ∃:p5٭٭.:C8٭٭,∃-:p5٭٭.⊤ ⊑ ∀:p5٭٭.:C9٭٭,∃:p7٭٭.⊤ ⊑ ∀-:p1٭٭.:C11٭٭,∃:p4٭٭.⊤ ⊑ ∃:p5٭٭.:C9٭٭,∃-:p5٭٭.⊤ ⊑ ∀:p1٭٭.:C9٭٭,∃-:p1٭٭.⊤ ⊑ ∀:p5٭٭.:C8٭٭,∃:p5٭٭.⊤ ⊑ ∀-:p6٭٭.:C9٭٭,∃:p1٭٭.⊤ ⊑ ∀-:p6٭٭.:C9٭٭,∃-:p4٭٭.⊤ ⊑ ∀:p1٭٭.:C9٭٭,∃-:p3٭٭.⊤ ⊑ ∀:p1٭٭.:C7٭٭,∃-:p1٭٭.⊤ ⊑ ∀:p1٭٭.:C7٭٭
3;success;217;205;false;0;0;CONSTRUCT { ?v6 a :C9 . ?v7 :p8 ?v9 . ?v8 :p6 ?v2 . ?v9 a :C12 . ?v7 a :C14 . ?v9 a :C11 . :a4 :p7 :a5 . ?v9 a :C15 . ?v9 a :C10 . ?v3 :p10 ?v4 . ?v3 a :C8 } WHERE { ?v6 :p4 ?v1 . ?v1 a :C1 . ?v4 :p2 ?v5 . ?v7 :p5 ?v8 . ?v1 :p1 ?v2 . ?v3 a :C3 . :a3 a :C7 . :a1 a :C2 . ?v4 a :C5 . ?v4 :p3 ?v2 . ?v4 a :C6 . ?v9 a :C2 };:C5 ⊑ :C10,:C11 ⊑ ∃:p4.:C9,:C5 ⊑ :C14,:C5 ⊑ :C1,:C3 ⊑ :C10,:C14 ⊑ ∃:p10.:C15,:C9 ⊑ ∃-:p10.:C15,:C7 ⊑ ∃:p1.:C11,∃-:p10.⊤ ⊑ ∀:p4.:C11,:C7 ⊑ :C14;1194;∃:p6٭٭.⊤ ⊑ ∀-:p8٭٭.:C14٭٭,:C11٭٭ ⊑ :C12٭٭,∃-:p7٭٭.⊤ ⊑ ∀:p7٭٭.:C8٭٭,∃-:p10٭٭.⊤ ⊑ ∀:p8٭٭.:C11٭٭,:C12٭٭ ⊑ ∃-:p8٭٭.:C14٭٭,∃-:p8٭٭.⊤ ⊑ ∃-:p8٭٭.:C14٭٭,∃:p7٭٭.⊤ ⊑ ∀-:p7٭٭.:C12٭٭,:C11٭٭ ⊑ :C10٭٭,∃-:p8٭٭.⊤ ⊑ ∀:p8٭٭.:C12٭٭,∃:p8٭٭.⊤ ⊑ :C14٭٭,∃-:p8٭٭.⊤ ⊑ :C11٭٭,∃:p7٭٭.⊤ ⊑ ∀-:p10٭٭.:C8٭٭,∃-:p7٭٭.⊤ ⊑ ∀:p7٭٭.:C14٭٭,∃:p8٭٭.⊤ ⊑ ∃:p8٭٭.:C10٭٭,:C12٭٭ ⊑ :C10٭٭,∃:p7٭٭.⊤ ⊑ ∀-:p7٭٭.:C15٭٭,∃-:p7٭٭.⊤ ⊑ ∀:p7٭٭.:C12٭٭,:C15٭٭ ⊑ :C11٭٭,:C15٭٭ ⊑ ∃-:p8٭٭.:C14٭٭,∃:p10٭٭.⊤ ⊑ ∀-:p10٭٭.:C8٭٭,∃-:p7٭٭.⊤ ⊑ ∀:p8٭٭.:C11٭٭,:C10٭٭ ⊑ :C11٭٭,∃-:p10٭٭.⊤ ⊑ ∃-:p10٭٭.:C8٭٭,∃-:p6٭٭.⊤ ⊑ ∀:p8٭٭.:C12٭٭,∃-:p10٭٭.⊤ ⊑ ∀:p8٭٭.:C15٭٭,∃:p8٭٭.⊤ ⊑ ∀-:p8٭٭.:C14٭٭,∃-:p8٭٭.⊤ ⊑ :C12٭٭,∃:p7٭٭.⊤ ⊑ ∀-:p7٭٭.:P,∃:p7٭٭.⊤ ⊑ ∀-:p7٭٭.:C10٭٭,:C14٭٭ ⊑ ∃:p8٭٭.:C15٭٭,∃-:p7٭٭.⊤ ⊑ ∀:p8٭٭.:C12٭٭,:C15٭٭ ⊑ :C10٭٭,∃:p7٭٭.⊤ ⊑ ∀-:p8٭٭.:C14٭٭,∃:p10٭٭.⊤ ⊑ ∀-:p8٭٭.:C14٭٭,∃-:p7٭٭.⊤ ⊑ ∀:p7٭٭.:C9٭٭,∃:p6٭٭.⊤ ⊑ ∀-:p10٭٭.:C8٭٭,∃-:p8٭٭.⊤ ⊑ ∀:p8٭٭.:C11٭٭,∃:p7٭٭.⊤ ⊑ ∀-:p7٭٭.:C14٭٭,:C15٭٭ ⊑ :C12٭٭,:C11٭٭ ⊑ :C15٭٭,∃-:p10٭٭.⊤ ⊑ ∀:p8٭٭.:C12٭٭,:C10٭٭ ⊑ :C15٭٭,∃-:p8٭٭.⊤ ⊑ :C15٭٭,:C14٭٭ ⊑ ∃:p8٭٭.:C10٭٭,∃-:p8٭٭.⊤ ⊑ ∀:p8٭٭.:C15٭٭,∃-:p7٭٭.⊤ ⊑ ∀:p7٭٭.:C15٭٭,∃-:p7٭٭.⊤ ⊑ ∀:p7٭٭.:C11٭٭,∃-:p6٭٭.⊤ ⊑ ∀:p8٭٭.:C10٭٭,:C10٭٭ ⊑ :C12٭٭,:C14٭٭ ⊑ ∃:p8٭٭.:C12٭٭,∃-:p10٭٭.⊤ ⊑ ∀:p8٭٭.:C10٭٭,∃:p8٭٭.⊤ ⊑ ∃:p8٭٭.:C15٭٭,∃-:p6٭٭.⊤ ⊑ ∀:p8٭٭.:C15٭٭,∃:p7٭٭.⊤ ⊑ ∀-:p7٭٭.:C9٭٭,∃-:p7٭٭.⊤ ⊑ ∀:p8٭٭.:C15٭٭,∃:p8٭٭.⊤ ⊑ ∃:p8٭٭.:C12٭٭,∃-:p8٭٭.⊤ ⊑ ∀:p8٭٭.:C10٭٭,∃-:p8٭٭.⊤ ⊑ :C10٭٭,∃-:p7٭٭.⊤ ⊑ ∀:p8٭٭.:C10٭٭,:C11٭٭ ⊑ ∃-:p8٭٭.:C14٭٭,∃:p7٭٭.⊤ ⊑ ∀-:p7٭٭.:C8٭٭,∃:p8٭٭.⊤ ⊑ ∀-:p10٭٭.:C8٭٭,:C12٭٭ ⊑ :C15٭٭,∃:p8٭٭.⊤ ⊑ ∃:p8٭٭.:C11٭٭,:C14٭٭ ⊑ ∃:p8٭٭.:C11٭٭,:C12٭٭ ⊑ :C11٭٭,:C10٭٭ ⊑ ∃-:p8٭٭.:C14٭٭,∃-:p7٭٭.⊤ ⊑ ∀:p7٭٭.:P,∃:p7٭٭.⊤ ⊑ ∀-:p7٭٭.:C11٭٭,∃:p10٭٭.⊤ ⊑ :C8٭٭,∃-:p6٭٭.⊤ ⊑ ∀:p8٭٭.:C11٭٭,∃-:p7٭٭.⊤ ⊑ ∀:p7٭٭.:C10٭٭
4;success;181;173;false;0;0;CONSTRUCT { ?v1 a :C14 . ?v5 a :C16 . ?v2 a :C12 . ?v4 a :C19 . ?v4 a :C9 . ?v5 a :C10 . ?v4 :p4 ?v3 . ?v5 a :C17 . ?v5 a :C13 . ?v3 a :C11 . :a2 :p3 ?v4 . ?v1 a :C18 } WHERE { ?v3 :p1 ?v4 . ?v1 a :C1 . ?v2 :p1 ?v4 . ?v2 a :C2 . ?v1 :p2 ?v5 . ?v1 a :C7 . ?v6 a :C6 . ?v1 a :C4 . :a1 a :C3 . ?v3 a :C8 };∃:p4.⊤ ⊑ :C6,:C13 ⊑ ∃-:p3.:C19,:C18 ⊑ :C9,∃-:p1.⊤ ⊑ :C1,:C2 ⊑ :C7,:C7 ⊑ :C3,∃:p4.⊤ ⊑ ∃:p1.:C14,∃:p1.⊤ ⊑ ∃-:p3.:C9,:C14 ⊑ :C4,:C17 ⊑ ∃-:p1.:C13,:C8 ⊑ ∃:p4.:C8;778;:C10٭٭ ⊑ :C13٭٭,∃:p4٭٭.⊤ ⊑ ∀-:p4٭٭.:C19٭٭,:C10٭٭ ⊑ :C16٭٭,:C16٭٭ ⊑ :C13٭٭,:C17٭٭ ⊑ :C16٭٭,:C9٭٭ ⊑ :C19٭٭,:C16٭٭ ⊑ :C10٭٭,∃-:p4٭٭.⊤ ⊑ ∀:p3٭٭.:C19٭٭,:C11٭٭ ⊑ ∃-:p4٭٭.:C9٭٭,:C17٭٭ ⊑ :C10٭٭,:C13٭٭ ⊑ :C17٭٭,∃-:p3٭٭.⊤ ⊑ ∀:p3٭٭.:C9٭٭,:C17٭٭ ⊑ :C13٭٭,∃-:p4٭٭.⊤ ⊑ :C11٭٭,∃:p3٭٭.⊤ ⊑ ∀-:p3٭٭.:C19٭٭,:C11٭٭ ⊑ ∃-:p4٭٭.:C19٭٭,∃-:p3٭٭.⊤ ⊑ :C9٭٭,:C18٭٭ ⊑ :C14٭٭,∃-:p4٭٭.⊤ ⊑ ∀:p3٭٭.:C9٭٭,∃:p3٭٭.⊤ ⊑ ∀-:p4٭٭.:C9٭٭,∃:p3٭٭.⊤ ⊑ ∀-:p3٭٭.:C9٭٭,:C14٭٭ ⊑ :C18٭٭,∃:p3٭٭.⊤ ⊑ ∀-:p4٭٭.:C19٭٭,∃:p3٭٭.⊤ ⊑ ∃:p3٭٭.:C19٭٭,:C19٭٭ ⊑ ∃:p4٭٭.:C11٭٭,∃:p3٭٭.⊤ ⊑ ∃:p3٭٭.:C9٭٭,:C16٭٭ ⊑ :C17٭٭,∃-:p3٭٭.⊤ ⊑ ∃:p4٭٭.:C11٭٭,∃-:p4٭٭.⊤ ⊑ ∃-:p4٭٭.:C9٭٭,∃-:p4٭٭.⊤ ⊑ ∃-:p4٭٭.:C19٭٭,∃-:p4٭٭.⊤ ⊑ ∀:p4٭٭.:C11٭٭,:C10٭٭ ⊑ :C17٭٭,∃:p4٭٭.⊤ ⊑ :C19٭٭,∃-:p3٭٭.⊤ ⊑ :C19٭٭,:C19٭٭ ⊑ :C9٭٭,∃:p4٭٭.⊤ ⊑ ∀-:p4٭٭.:C9٭٭,:C13٭٭ ⊑ :C16٭٭,∃:p4٭٭.⊤ ⊑ ∃:p4٭٭.:C11٭٭,∃:p4٭٭.⊤ ⊑ :C9٭٭,:C9٭٭ ⊑ ∃:p4٭٭.:C11٭٭,∃-:p3٭٭.⊤ ⊑ ∀:p4٭٭.:C11٭٭,∃-:p3٭٭.⊤ ⊑ ∀:p3٭٭.:C19٭٭,:C13٭٭ ⊑ :C10٭٭
5;success;128;117;false;0;0;CONSTRUCT { ?v7 :p7 ?v6 . ?v8 :p9 ?v13 . ?v1 a :C11 . ?v4 a :C13 . ?v9 :p2 ?v3 . ?v8 a :C10 . ?v3 a :C7 . :a1 a :C6 . ?v11 a :C12 . ?v4 a :C8 } WHERE { ?v8 :p5 ?v4 . ?v1 a :C1 . ?v5 :p4 ?v7 . :a1 :p1 ?v1 . ?v13 a :C5 . ?v2 :p2 ?v1 . ?v9 a :C3 . ?v5 :p3 ?v6 . :a1 a :C2 . ?v11 :p6 ?v12 . ?v3 a :C2 . ?v10 a :C4 };:C7 ⊑ :C8,:C8 ⊑ :C1,:C2 ⊑ :C12,:C12 ⊑ :C10,∃-:p5.⊤ ⊑ ∃:p2.:C10,∃:p2.⊤ ⊑ ∃:p6.:C10,:C7 ⊑ ∃-:p1.:C5,∃-:p5.⊤ ⊑ ∃-:p7.:C4,:C10 ⊑ :C1,∃:p9.⊤ ⊑ ∃:p5.:C10,:C5 ⊑ :C3;774;∃:p9٭٭.⊤ ⊑ ∀-:p9٭٭.:C10٭٭,∃-:p9٭٭.⊤ ⊑ ∃:p2٭٭.:C7٭٭,∃-:p9٭٭.⊤ ⊑ ∃-:p9٭٭.:C10٭٭,:C13٭٭ ⊑ :C8٭٭,∃:p9٭٭.⊤ ⊑ :C10٭٭,∃-:p7٭٭.⊤ ⊑ ∀:p2٭٭.:C7٭٭,∃:p2٭٭.⊤ ⊑ ∃:p2٭٭.:C7٭٭,∃:p7٭٭.⊤ ⊑ ∀-:p9٭٭.:C10٭٭,∃-:p9٭٭.⊤ ⊑ ∀:p2٭٭.:C7٭٭,∃-:p2٭٭.⊤ ⊑ ∀:p2٭٭.:C7٭٭,∃-:p2٭٭.⊤ ⊑ :C7٭٭,:C8٭٭ ⊑ :C13٭٭,:C13٭٭ ⊑ :C12٭٭,:C8٭٭ ⊑ :C12٭٭,∃:p2٭٭.⊤ ⊑ ∀-:p9٭٭.:C10٭٭
