ID;Failure;Total Time (ms);Time Filtering (ms);Timed Out;Restarts Count;Time Restarting (ms);Query;Input Shapes;Output Shapes
21;success;19;6;false;0;0;CONSTRUCT { ?v3 :p4 ?v1 . ?v3 :p5 ?v2 . ?v2 :p6 ?v1 } WHERE { ?v1 :p1 ?v2 . ?v1 :p2 ?v3 . ?v1 :p3 ?v2 };;
22;success;21;9;false;0;0;CONSTRUCT { ?v3 :p4 ?v2 . ?v2 :p5 ?v1 . ?v2 :p6 ?v3 } WHERE { ?v1 :p1 ?v2 . ?v3 :p2 ?v1 . ?v3 :p3 ?v1 };;
23;success;52;39;false;0;0;CONSTRUCT { ?v3 :p4 ?v1 . ?v3 a :C1 . ?v2 :p5 ?v1 } WHERE { ?v1 :p1 ?v2 . ?v3 :p2 ?v1 . ?v1 :p3 ?v2 };;∃-:p5.shar:T ⊑ ∃-:p4.:C1,∃-:p4.shar:T ⊑ ∃-:p4.:C1,∃:p5.shar:T ⊑ ∀-:p4.:C1,∃:p4.shar:T ⊑ :C1,∃:p4.shar:T ⊑ ∀-:p4.:C1
24;success;44;31;false;0;0;CONSTRUCT { ?v3 :p4 ?v2 . ?v3 a :C1 . ?v3 :p5 ?v2 } WHERE { ?v1 :p1 ?v2 . ?v3 :p2 ?v2 . ?v3 :p3 ?v2 };;∃-:p5.shar:T ⊑ ∃-:p5.:C1,∃-:p5.shar:T ⊑ ∃-:p4.:C1,∃-:p4.shar:T ⊑ ∃-:p4.:C1,∃:p4.shar:T ⊑ :C1,∃:p4.shar:T ⊑ ∀-:p5.:C1,∃:p5.shar:T ⊑ :C1,∃:p4.shar:T ⊑ ∀-:p4.:C1,∃-:p4.shar:T ⊑ ∃-:p5.:C1,∃:p5.shar:T ⊑ ∀-:p4.:C1,∃:p5.shar:T ⊑ ∀-:p5.:C1
25;success;16;5;false;0;0;CONSTRUCT { ?v2 :p3 ?v3 . ?v3 :p4 ?v2 . ?v2 :p2 ?v3 } WHERE { ?v1 a :C1 . ?v2 :p1 ?v3 . ?v2 :p2 ?v3 };;
26;success;13;4;false;0;0;CONSTRUCT { ?v2 :p3 ?v3 . ?v3 :p2 ?v2 . ?v3 :p4 ?v2 } WHERE { ?v1 a :C1 . ?v1 :p1 ?v2 . ?v3 :p2 ?v1 };;
27;success;16;3;false;0;0;CONSTRUCT { ?v2 :p2 ?v3 . ?v3 :p3 ?v2 . ?v2 :p4 ?v3 } WHERE { ?v1 :p1 ?v2 . ?v2 a :C1 . ?v3 :p1 ?v2 };;
28;success;16;4;false;0;0;CONSTRUCT { ?v1 :p2 ?v3 . ?v1 :p4 ?v2 . ?v1 :p2 ?v2 } WHERE { ?v1 :p1 ?v2 . ?v2 :p2 ?v3 . ?v3 :p3 ?v1 };;
29;success;64;50;false;0;0;CONSTRUCT { ?v3 :p4 ?v2 . ?v2 a :C1 . ?v1 :p5 ?v2 } WHERE { ?v1 :p1 ?v2 . ?v3 :p2 ?v2 . ?v3 :p3 ?v1 };;∃-:p5.shar:T ⊑ :C1,∃:p4.shar:T ⊑ ∃:p4.:C1,∃-:p4.shar:T ⊑ :C1,∃-:p4.shar:T ⊑ ∀:p4.:C1,∃:p5.shar:T ⊑ ∃:p5.:C1,∃-:p5.shar:T ⊑ ∀:p5.:C1,∃-:p5.shar:T ⊑ ∀:p4.:C1,∃-:p4.shar:T ⊑ ∀:p5.:C1
30;success;15;4;false;0;0;CONSTRUCT { ?v1 :p4 ?v3 . ?v3 :p1 ?v1 . ?v2 :p5 ?v3 } WHERE { ?v1 :p1 ?v2 . ?v3 :p2 ?v1 . ?v3 :p3 ?v2 };;
31;success;26;8;false;0;0;CONSTRUCT { ?v3 :p3 ?v2 . ?v1 :p4 ?v2 . ?v2 :p5 ?v1 } WHERE { ?v1 :p1 ?v2 . ?v3 :p2 ?v2 . ?v3 :p1 ?v2 };;
32;success;18;4;false;0;0;CONSTRUCT { ?v2 :p4 ?v3 . ?v1 :p5 ?v2 . ?v3 :p6 ?v2 } WHERE { ?v1 :p1 ?v2 . ?v3 :p2 ?v2 . ?v1 :p3 ?v2 };;
33;success;21;7;false;0;0;CONSTRUCT { ?v3 :p4 ?v2 . ?v1 :p5 ?v2 . ?v1 :p6 ?v2 } WHERE { ?v1 :p1 ?v2 . ?v3 :p2 ?v2 . ?v1 :p3 ?v2 };;
34;success;15;5;false;0;0;CONSTRUCT { ?v1 :p3 ?v2 . ?v3 :p4 ?v1 . ?v2 :p5 ?v1 } WHERE { ?v1 :p1 ?v2 . ?v1 :p2 ?v3 . ?v1 a :C1 };;
35;success;21;6;false;0;0;CONSTRUCT { ?v2 :p3 ?v3 . ?v1 :p4 ?v2 . ?v2 :p5 ?v3 } WHERE { ?v1 :p1 ?v2 . ?v1 :p1 ?v3 . ?v2 :p2 ?v3 };;
36;success;12;4;false;0;0;CONSTRUCT { ?v1 :p2 ?v2 . ?v3 :p4 ?v2 . ?v2 :p5 ?v1 } WHERE { ?v1 :p1 ?v2 . ?v2 :p2 ?v3 . ?v2 :p3 ?v3 };;
37;success;18;6;false;0;0;CONSTRUCT { ?v1 :p4 ?v2 . ?v1 :p5 ?v2 . ?v1 :p6 ?v2 } WHERE { ?v1 :p1 ?v2 . ?v1 :p2 ?v3 . ?v3 :p3 ?v2 };;
38;success;10;4;false;0;0;CONSTRUCT { ?v3 :p2 ?v2 . ?v3 :p2 ?v1 . ?v3 :p3 ?v2 } WHERE { ?v1 :p1 ?v2 . ?v2 :p1 ?v3 . ?v1 a :C1 };;
39;success;16;7;false;0;0;CONSTRUCT { ?v1 :p4 ?v2 . ?v3 :p5 ?v2 . ?v2 :p6 ?v1 } WHERE { ?v1 :p1 ?v2 . ?v3 :p2 ?v2 . ?v3 :p3 ?v2 };;
40;success;13;5;false;0;0;CONSTRUCT { ?v3 :p3 ?v2 . ?v1 :p4 ?v2 . ?v3 :p2 ?v2 } WHERE { ?v1 :p1 ?v2 . ?v3 :p2 ?v2 . ?v2 a :C1 };;
41;success;16;4;false;0;0;CONSTRUCT { ?v3 :p3 ?v2 . ?v2 :p3 ?v3 . ?v2 :p4 ?v1 } WHERE { ?v1 :p1 ?v2 . ?v3 a :C1 . ?v3 :p2 ?v1 };;
42;success;20;9;false;0;0;CONSTRUCT { ?v1 :p4 ?v2 . ?v2 :p5 ?v3 . ?v2 :p6 ?v1 } WHERE { ?v1 :p1 ?v2 . ?v1 :p2 ?v3 . ?v2 :p3 ?v1 };;
43;success;11;3;false;0;0;CONSTRUCT { ?v1 :p2 ?v2 . ?v3 :p3 ?v2 . ?v2 :p4 ?v1 } WHERE { ?v1 :p1 ?v2 . ?v3 :p1 ?v2 . ?v2 :p1 ?v3 };;
44;success;47;37;false;0;0;CONSTRUCT { ?v2 :p4 ?v1 . ?v2 a :C1 . ?v1 :p5 ?v2 } WHERE { ?v1 :p1 ?v2 . ?v3 :p2 ?v2 . ?v3 :p3 ?v2 };;∃-:p5.shar:T ⊑ :C1,∃-:p4.shar:T ⊑ ∃-:p4.:C1,∃:p5.shar:T ⊑ ∀-:p4.:C1,∃:p4.shar:T ⊑ :C1,∃:p5.shar:T ⊑ ∃-:p4.:C1,∃:p5.shar:T ⊑ ∃:p5.:C1,∃-:p4.shar:T ⊑ ∀:p5.:C1,∃:p4.shar:T ⊑ ∀-:p4.:C1,∃-:p5.shar:T ⊑ ∀:p5.:C1,∃-:p4.shar:T ⊑ ∃:p5.:C1
45;success;30;22;false;0;0;CONSTRUCT { ?v1 :p4 ?v3 . ?v2 :p5 ?v1 . ?v2 a :C1 } WHERE { ?v1 :p1 ?v2 . ?v3 :p2 ?v1 . ?v2 :p3 ?v1 };;∃-:p5.shar:T ⊑ ∃-:p5.:C1,∃:p5.shar:T ⊑ ∀-:p5.:C1,∃:p5.shar:T ⊑ :C1,∃:p4.shar:T ⊑ ∀-:p5.:C1,∃:p4.shar:T ⊑ ∃-:p5.:C1
46;success;8;3;false;0;0;CONSTRUCT { ?v3 :p4 ?v2 . ?v1 :p5 ?v2 . ?v3 :p6 ?v2 } WHERE { ?v1 :p1 ?v2 . ?v1 :p2 ?v3 . ?v1 :p3 ?v2 };;
47;success;21;15;false;0;0;CONSTRUCT { ?v3 a :C1 . ?v2 :p4 ?v1 . ?v2 a :C2 } WHERE { ?v1 :p1 ?v2 . ?v2 :p2 ?v3 . ?v3 :p3 ?v2 };;∃-:p4.shar:T ⊑ ∃-:p4.:C2,∃:p4.shar:T ⊑ :C2,∃:p4.shar:T ⊑ ∀-:p4.:C2
48;success;9;3;false;0;0;CONSTRUCT { ?v3 :p3 ?v2 . ?v1 :p3 ?v3 . ?v3 :p4 ?v1 } WHERE { ?v1 :p1 ?v2 . ?v3 :p2 ?v2 };;
49;success;10;3;false;0;0;CONSTRUCT { ?v1 :p3 ?v3 . ?v1 :p4 ?v2 . ?v1 :p1 ?v2 } WHERE { ?v1 a :C1 . ?v2 :p1 ?v3 . ?v2 :p2 ?v1 };;
50;success;39;25;false;0;0;CONSTRUCT { ?v1 :p4 ?v2 . ?v3 :p3 ?v1 . ?v3 a :C1 } WHERE { ?v1 :p1 ?v2 . ?v3 :p2 ?v1 . ?v2 :p3 ?v3 };;∃:p3.shar:T ⊑ ∀-:p3.:C1,∃:p4.shar:T ⊑ ∃-:p3.:C1,∃:p4.shar:T ⊑ ∀-:p3.:C1,∃:p3.shar:T ⊑ :C1,∃-:p3.shar:T ⊑ ∃-:p3.:C1
51;success;34;26;false;0;0;CONSTRUCT { ?v3 :p4 ?v2 . ?v3 :p5 ?v1 . ?v3 a :C1 } WHERE { ?v1 :p1 ?v2 . ?v3 :p2 ?v2 . ?v2 :p3 ?v1 };;∃-:p5.shar:T ⊑ ∃-:p5.:C1,∃-:p4.shar:T ⊑ ∃-:p4.:C1,∃:p4.shar:T ⊑ :C1,∃:p4.shar:T ⊑ ∀-:p5.:C1,∃:p5.shar:T ⊑ :C1,∃:p4.shar:T ⊑ ∀-:p4.:C1,∃:p5.shar:T ⊑ ∀-:p4.:C1,∃:p5.shar:T ⊑ ∀-:p5.:C1
52;success;49;41;false;0;0;CONSTRUCT { ?v3 :p3 ?v1 . ?v1 a :C1 . ?v3 :p4 ?v1 } WHERE { ?v1 :p1 ?v2 . ?v2 :p2 ?v3 . ?v2 :p2 ?v1 };;∃:p4.shar:T ⊑ ∃:p4.:C1,:C1 ⊑ ∃:p3.:C1,∃:p3.shar:T ⊑ ∃:p3.:C1,∃-:p4.shar:T ⊑ :C1,∃:p3.shar:T ⊑ ∃:p4.:C1,∃-:p4.shar:T ⊑ ∀:p4.:C1,∃:p4.shar:T ⊑ ∃:p3.:C1,∃-:p3.shar:T ⊑ ∀:p3.:C1,∃-:p3.shar:T ⊑ ∃:p4.:C1,:C1 ⊑ ∃:p4.:C1,∃-:p3.shar:T ⊑ ∀:p4.:C1,∃-:p4.shar:T ⊑ ∃:p3.:C1,∃-:p3.shar:T ⊑ :C1,∃-:p4.shar:T ⊑ ∀:p3.:C1,∃-:p4.shar:T ⊑ ∃:p4.:C1,∃-:p3.shar:T ⊑ ∃:p3.:C1
53;success;35;22;false;0;0;CONSTRUCT { ?v3 :p3 ?v1 . ?v2 :p4 ?v1 . ?v2 a :C1 } WHERE { ?v1 :p1 ?v2 . ?v1 :p2 ?v3 };;∃-:p4.shar:T ⊑ ∃-:p4.:C1,∃:p4.shar:T ⊑ :C1,∃:p3.shar:T ⊑ ∀-:p4.:C1,∃-:p3.shar:T ⊑ ∃-:p4.:C1,∃:p4.shar:T ⊑ ∀-:p4.:C1
54;success;24;17;false;0;0;CONSTRUCT { ?v2 :p4 ?v1 . ?v1 a :C1 . ?v1 :p1 ?v2 } WHERE { ?v1 :p1 ?v2 . ?v3 :p2 ?v2 . ?v3 :p3 ?v1 };;∃:p4.shar:T ⊑ ∃-:p1.:C1,∃:p4.shar:T ⊑ ∃:p4.:C1,∃-:p1.shar:T ⊑ ∀:p4.:C1,∃-:p4.shar:T ⊑ :C1,∃-:p1.shar:T ⊑ ∃-:p1.:C1,∃:p1.shar:T ⊑ :C1,∃:p4.shar:T ⊑ ∀-:p1.:C1,∃-:p1.shar:T ⊑ ∃:p4.:C1,∃:p1.shar:T ⊑ ∀-:p1.:C1,∃-:p4.shar:T ⊑ ∀:p4.:C1
55;success;10;2;false;0;0;CONSTRUCT { ?v3 :p3 ?v1 . ?v3 :p1 ?v2 . ?v3 :p4 ?v1 } WHERE { ?v1 :p1 ?v2 . ?v1 :p2 ?v3 . ?v3 a :C1 };;
56;success;8;3;false;0;0;CONSTRUCT { ?v1 :p3 ?v3 . ?v2 :p1 ?v1 . ?v3 :p4 ?v1 } WHERE { ?v1 :p1 ?v2 . ?v3 :p2 ?v1 . ?v1 a :C1 };;
57;success;28;22;false;0;0;CONSTRUCT { ?v3 a :C1 . ?v3 :p4 ?v1 . ?v3 :p5 ?v2 } WHERE { ?v1 :p1 ?v2 . ?v2 :p2 ?v3 . ?v2 :p3 ?v3 };;∃-:p5.shar:T ⊑ ∃-:p5.:C1,∃-:p4.shar:T ⊑ ∃-:p4.:C1,∃:p4.shar:T ⊑ :C1,∃:p4.shar:T ⊑ ∀-:p5.:C1,∃:p5.shar:T ⊑ :C1,∃:p4.shar:T ⊑ ∀-:p4.:C1,∃:p5.shar:T ⊑ ∀-:p4.:C1,∃:p5.shar:T ⊑ ∀-:p5.:C1
58;success;10;4;false;0;0;CONSTRUCT { ?v3 :p3 ?v2 . ?v1 :p4 ?v2 . ?v3 :p5 ?v1 } WHERE { ?v1 :p1 ?v2 . ?v2 a :C1 . ?v3 :p2 ?v2 };;
59;success;23;17;false;0;0;CONSTRUCT { ?v1 :p2 ?v3 . ?v3 :p2 ?v2 . ?v1 a :C1 } WHERE { ?v1 :p1 ?v2 . ?v1 :p2 ?v3 . ?v1 :p3 ?v3 };;
60;success;10;4;false;0;0;CONSTRUCT { ?v2 :p3 ?v3 . ?v1 :p4 ?v3 . ?v3 :p5 ?v2 } WHERE { ?v1 :p1 ?v2 . ?v2 :p2 ?v3 . ?v1 :p1 ?v3 };;
61;success;28;22;false;0;0;CONSTRUCT { ?v3 a :C1 . ?v3 :p4 ?v1 . ?v2 :p5 ?v3 } WHERE { ?v1 :p1 ?v2 . ?v3 :p2 ?v1 . ?v3 :p3 ?v1 };;∃-:p5.shar:T ⊑ :C1,∃-:p4.shar:T ⊑ ∃-:p4.:C1,∃:p5.shar:T ⊑ ∀-:p4.:C1,∃:p4.shar:T ⊑ :C1,∃:p5.shar:T ⊑ ∃:p5.:C1,∃-:p5.shar:T ⊑ ∀:p5.:C1,∃-:p4.shar:T ⊑ ∀:p5.:C1,∃:p4.shar:T ⊑ ∀-:p4.:C1
62;success;11;4;false;0;0;CONSTRUCT { ?v1 :p4 ?v2 . ?v2 :p2 ?v1 . ?v2 :p5 ?v1 } WHERE { ?v1 :p1 ?v2 . ?v3 :p2 ?v1 . ?v1 :p3 ?v3 };;
63;success;31;24;false;0;0;CONSTRUCT { ?v3 a :C1 . ?v3 :p4 ?v2 . ?v2 :p5 ?v1 } WHERE { ?v1 :p1 ?v2 . ?v3 :p2 ?v1 . ?v3 :p3 ?v2 };;∃-:p4.shar:T ⊑ ∃-:p4.:C1,∃:p5.shar:T ⊑ ∀-:p4.:C1,∃:p4.shar:T ⊑ :C1,∃:p5.shar:T ⊑ ∃-:p4.:C1,∃:p4.shar:T ⊑ ∀-:p4.:C1
64;success;10;4;false;0;0;CONSTRUCT { ?v1 :p1 ?v3 . ?v3 :p3 ?v1 . ?v2 :p4 ?v1 } WHERE { ?v1 a :C1 . ?v1 :p1 ?v2 . ?v3 :p2 ?v2 };;
65;success;11;4;false;0;0;CONSTRUCT { ?v1 :p2 ?v2 . ?v3 :p4 ?v2 } WHERE { ?v1 :p1 ?v2 . ?v3 :p2 ?v2 . ?v2 :p3 ?v1 };;
66;success;40;31;false;0;0;CONSTRUCT { ?v3 :p1 ?v2 . ?v3 a :C1 . ?v2 :p3 ?v3 } WHERE { ?v1 :p1 ?v2 . ?v3 :p2 ?v2 . ?v2 :p2 ?v1 };;∃:p3.shar:T ⊑ ∀-:p1.:C1,∃:p3.shar:T ⊑ ∃-:p1.:C1,∃:p3.shar:T ⊑ ∃:p3.:C1,∃-:p3.shar:T ⊑ ∀:p3.:C1,∃-:p1.shar:T ⊑ ∃-:p1.:C1,∃-:p1.shar:T ⊑ ∃:p3.:C1,∃:p1.shar:T ⊑ :C1,∃-:p3.shar:T ⊑ :C1,∃:p1.shar:T ⊑ ∀-:p1.:C1,∃-:p1.shar:T ⊑ ∀:p3.:C1
67;success;32;25;false;0;0;CONSTRUCT { ?v2 a :C1 . ?v2 :p3 ?v1 . ?v1 :p4 ?v2 } WHERE { ?v1 :p1 ?v2 . ?v3 :p1 ?v2 . ?v2 :p2 ?v3 };;∃:p4.shar:T ⊑ ∃-:p3.:C1,∃-:p4.shar:T ⊑ :C1,∃-:p4.shar:T ⊑ ∀:p4.:C1,∃:p4.shar:T ⊑ ∀-:p3.:C1,∃-:p3.shar:T ⊑ ∀:p4.:C1,∃-:p3.shar:T ⊑ ∃-:p3.:C1,∃:p4.shar:T ⊑ ∃:p4.:C1,∃:p3.shar:T ⊑ ∀-:p3.:C1,∃:p3.shar:T ⊑ :C1,∃-:p3.shar:T ⊑ ∃:p4.:C1
68;success;8;3;false;0;0;CONSTRUCT { ?v3 :p2 ?v1 . ?v1 :p3 ?v2 . ?v3 :p4 ?v2 } WHERE { ?v1 :p1 ?v2 . ?v3 a :C1 . ?v2 a :C2 };;
69;success;10;3;false;0;0;CONSTRUCT { ?v3 :p4 ?v1 . ?v2 :p5 ?v3 . ?v3 :p6 ?v2 } WHERE { ?v1 :p1 ?v2 . ?v3 :p2 ?v1 . ?v3 :p3 ?v1 };;
70;success;33;26;false;0;0;CONSTRUCT { ?v3 :p4 ?v2 . ?v3 a :C1 . ?v2 :p5 ?v1 } WHERE { ?v1 :p1 ?v2 . ?v3 :p2 ?v1 . ?v3 :p3 ?v2 };;∃-:p4.shar:T ⊑ ∃-:p4.:C1,∃:p5.shar:T ⊑ ∀-:p4.:C1,∃:p4.shar:T ⊑ :C1,∃:p5.shar:T ⊑ ∃-:p4.:C1,∃:p4.shar:T ⊑ ∀-:p4.:C1
71;success;42;34;false;0;0;CONSTRUCT { ?v2 :p4 ?v1 . ?v3 a :C1 . ?v2 :p2 ?v1 } WHERE { ?v1 :p1 ?v2 . ?v3 :p2 ?v1 . ?v2 :p3 ?v1 };;∃-:p2.shar:T ⊑ ∃-:p2.:C1,∃:p4.shar:T ⊑ :C1,∃-:p4.shar:T ⊑ ∃-:p2.:C1,∃:p4.shar:T ⊑ ∀-:p2.:C1,∃:p2.shar:T ⊑ ∀-:p4.:C1,∃:p4.shar:T ⊑ ∀-:p4.:C1,∃:p2.shar:T ⊑ :C1,∃-:p4.shar:T ⊑ ∃-:p4.:C1,∃:p2.shar:T ⊑ ∀-:p2.:C1,∃-:p2.shar:T ⊑ ∃-:p4.:C1
72;success;11;3;false;0;0;CONSTRUCT { ?v1 :p4 ?v2 . ?v3 :p5 ?v1 . ?v2 :p6 ?v3 } WHERE { ?v1 :p1 ?v2 . ?v1 :p2 ?v3 . ?v1 :p3 ?v2 };;
73;success;43;30;false;0;0;CONSTRUCT { ?v3 :p3 ?v2 . ?v2 :p4 ?v1 . ?v1 a :C1 } WHERE { ?v1 :p1 ?v2 . ?v1 :p1 ?v3 . ?v1 :p2 ?v2 };;∃:p4.shar:T ⊑ ∃:p4.:C1,∃-:p4.shar:T ⊑ :C1,∃-:p4.shar:T ⊑ ∀:p4.:C1,∃-:p3.shar:T ⊑ ∃:p4.:C1,∃-:p3.shar:T ⊑ ∀:p4.:C1
74;success;14;4;false;0;0;CONSTRUCT { ?v1 :p3 ?v2 . ?v2 :p4 ?v3 . ?v2 :p5 ?v3 } WHERE { ?v1 :p1 ?v2 . ?v3 a :C1 . ?v3 :p2 ?v1 };;
75;success;11;3;false;0;0;CONSTRUCT { ?v3 :p3 ?v2 . ?v2 :p4 ?v3 . ?v3 :p5 ?v1 } WHERE { ?v1 :p1 ?v2 . ?v2 :p2 ?v3 };;
76;success;30;23;false;0;0;CONSTRUCT { ?v1 :p2 ?v3 . ?v3 :p3 ?v2 . ?v1 a :C3 } WHERE { ?v1 a :C1 . ?v1 :p1 ?v2 . ?v3 a :C2 };;∃:p3.shar:T ⊑ ∃-:p2.:C3,∃-:p2.shar:T ⊑ ∃-:p2.:C3,∃:p2.shar:T ⊑ ∀-:p2.:C3,∃:p2.shar:T ⊑ :C3,∃:p3.shar:T ⊑ ∀-:p2.:C3
77;success;10;3;false;0;0;CONSTRUCT { ?v3 :p4 ?v1 . ?v2 :p5 ?v1 . ?v2 :p6 ?v3 } WHERE { ?v1 :p1 ?v2 . ?v2 :p2 ?v3 . ?v2 :p3 ?v1 };;
78;success;10;3;false;0;0;CONSTRUCT { ?v3 :p3 ?v2 . ?v2 :p4 ?v3 . ?v2 :p4 ?v1 } WHERE { ?v1 :p1 ?v2 . ?v3 :p2 ?v1 . ?v3 :p1 ?v1 };;
79;success;9;3;false;0;0;CONSTRUCT { ?v1 :p3 ?v3 . ?v2 :p4 ?v3 . ?v3 :p5 ?v2 } WHERE { ?v1 :p1 ?v2 . ?v3 :p2 ?v1 . ?v1 :p1 ?v3 };;
80;success;9;3;false;0;0;CONSTRUCT { ?v3 :p4 ?v1 . ?v3 :p5 ?v2 . ?v2 :p6 ?v3 } WHERE { ?v1 :p1 ?v2 . ?v2 :p2 ?v3 . ?v1 :p3 ?v2 };;
81;success;32;25;false;0;0;CONSTRUCT { ?v1 a :C1 . ?v3 :p4 ?v2 . ?v3 :p5 ?v2 } WHERE { ?v1 :p1 ?v2 . ?v3 :p2 ?v2 . ?v2 :p3 ?v3 };;
82;success;9;4;false;0;0;CONSTRUCT { ?v3 :p3 ?v2 . ?v3 :p4 ?v1 } WHERE { ?v1 :p1 ?v2 . ?v3 :p2 ?v2 };;
83;success;10;3;false;0;0;CONSTRUCT { ?v3 :p2 ?v2 . ?v1 :p3 ?v2 . ?v3 :p4 ?v2 } WHERE { ?v1 :p1 ?v2 . ?v3 :p1 ?v2 . ?v1 a :C1 };;
84;success;11;4;false;0;0;CONSTRUCT { ?v3 :p2 ?v1 . ?v2 :p3 ?v3 . ?v1 :p4 ?v2 } WHERE { ?v1 :p1 ?v2 . ?v3 :p1 ?v1 . ?v3 :p2 ?v1 };;
85;success;17;4;false;0;0;CONSTRUCT { ?v3 :p4 ?v2 . ?v1 :p5 ?v3 . ?v1 :p2 ?v3 } WHERE { ?v1 :p1 ?v2 . ?v3 :p2 ?v2 . ?v2 :p3 ?v1 };;
86;success;9;3;false;0;0;CONSTRUCT { ?v2 :p4 ?v1 . ?v2 :p4 ?v3 . ?v3 :p5 ?v1 } WHERE { ?v1 :p1 ?v2 . ?v3 :p2 ?v1 . ?v2 :p3 ?v3 };;
87;success;27;20;false;0;0;CONSTRUCT { ?v1 :p4 ?v3 . ?v2 a :C1 . ?v1 :p5 ?v2 } WHERE { ?v1 :p1 ?v2 . ?v1 :p2 ?v3 . ?v1 :p3 ?v3 };;∃-:p5.shar:T ⊑ :C1,∃:p4.shar:T ⊑ ∃:p5.:C1,∃:p5.shar:T ⊑ ∃:p5.:C1,∃-:p5.shar:T ⊑ ∀:p5.:C1,∃-:p4.shar:T ⊑ ∀:p5.:C1
